Latitide,39.47276
Longitude,-105.0622
Elevation,1801
Time,Temperature_2m [°C],Relativehumidity_2m [%],Precipitation [mm],Windspeed_10m [m/s],Winddirection_10m [°],Cloudcover [%],Direct_radiation [W/m²],Boundary_layer_height [m]
2001-10-23T08:00,4.2,65,0,2.92,202,58,0,50
2001-10-23T09:00,4,64,0,3.16,198,74,0,70
2001-10-23T10:00,4.4,61,0,3,210,56,0,75
2001-10-23T11:00,4.3,59,0,3,210,12,0,70
2001-10-23T12:00,4,58,0,3.31,205,0,0,75
2001-10-23T13:00,3.8,58,0,3.31,205,0,0,80
2001-10-23T14:00,4.1,58,0,3.31,205,0,12,85
2001-10-23T15:00,8,49,0,2.95,204,0,130,130
2001-10-23T16:00,13.6,31,0,2.62,198,0,300,970
2001-10-23T17:00,16.5,24,0,3.58,240,0,437,1895
2001-10-23T18:00,18.1,22,0,5.01,267,0,544,2550
2001-10-23T19:00,19.1,19,0,5.7,270,0,579,2875
2001-10-23T20:00,19.3,18,0,5.8,269,2,563,2985
2001-10-23T21:00,19.2,17,0,5.52,265,0,488,3080
2001-10-23T22:00,18.7,17,0,5.71,267,2,372,3305
2001-10-23T23:00,17.6,19,0,4.04,261,22,212,2910
2001-10-24T00:00,15.8,23,0,2.44,251,4,54,1670
2001-10-24T01:00,13.9,26,0,2.26,283,18,0,445
2001-10-24T02:00,12,32,0,2.44,325,37,0,115
2001-10-24T03:00,10.7,37,0,2.52,353,60,0,210
2001-10-24T04:00,8.8,47,0,2.9,360,55,0,230
2001-10-24T05:00,7.5,53,0.1,2.6,2,63,0,240
2001-10-24T06:00,6.1,61,0.3,2.67,13,65,0,250
2001-10-24T07:00,3.5,79,0.8,2.14,11,34,0,205
2001-10-24T08:00,2.6,77,0.3,2.82,6,12,0,275
2001-10-24T09:00,1.9,73,0.3,3.23,344,30,0,400
2001-10-24T10:00,1.4,66,0,2.69,329,3,0,330
2001-10-24T11:00,1,56,0,2.98,346,2,0,435
2001-10-24T12:00,0.8,49,0,3.49,333,0,0,1740
2001-10-24T13:00,0.7,43,0,3.68,317,0,0,1685
2001-10-24T14:00,1.1,36,0,3.47,314,0,12,1565
2001-10-24T15:00,2.6,37,0,4.3,306,0,135,1515
2001-10-24T16:00,4.4,27,0,4.88,296,0,307,1495
2001-10-24T17:00,6.4,20,0,4.98,292,0,458,1615
2001-10-24T18:00,8.2,16,0,5.03,291,0,562,1885
2001-10-24T19:00,9.7,14,0,5.38,288,0,607,2190
2001-10-24T20:00,10.6,13,0,5.44,290,0,589,2485
2001-10-24T21:00,11,13,0,5,290,0,511,2635
2001-10-24T22:00,11.1,13,0,4.04,312,0,381,2880
2001-10-24T23:00,10.5,14,0,3.26,317,0,214,2655
2001-10-25T00:00,9.1,18,0,2.6,337,0,54,1515
2001-10-25T01:00,7.2,23,0,1.22,305,6,0,1125
2001-10-25T02:00,5.8,25,0,1,270,4,0,980
2001-10-25T03:00,3.2,34,0,0.3,270,6,0,70
2001-10-25T04:00,1.4,42,0,1.72,126,5,0,40
2001-10-25T05:00,0.7,46,0,1.84,158,4,0,45
2001-10-25T06:00,0.8,48,0,1.4,184,0,0,35
2001-10-25T07:00,3.2,36,0,1.12,153,0,0,30
2001-10-25T08:00,0.1,46,0,2.15,118,0,0,115
2001-10-25T09:00,-0.6,47,0,2.14,101,0,0,110
2001-10-25T10:00,-0.7,47,0,1.98,131,0,0,80
2001-10-25T11:00,-0.9,48,0,2.13,139,0,0,75
2001-10-25T12:00,-2.3,54,0,2.05,137,0,0,65
2001-10-25T13:00,-3.1,58,0,2.37,152,0,0,80
2001-10-25T14:00,-2.6,60,0,2.12,161,0,11,90
2001-10-25T15:00,1.9,44,0,2.24,153,0,127,225
2001-10-25T16:00,5.7,31,0,2.64,155,0,294,370
2001-10-25T17:00,8.2,26,0,2.94,145,0,440,790
2001-10-25T18:00,10.2,23,0,2.42,120,0,540,1495
2001-10-25T19:00,11.8,20,0,2.35,102,0,582,1820
2001-10-25T20:00,12.6,20,0,2.62,97,1,564,1815
2001-10-25T21:00,12.6,20,0,2.91,86,0,489,1435
2001-10-25T22:00,12.1,20,0,2.7,88,2,362,1085
2001-10-25T23:00,10.9,22,0,2.7,92,0,201,580
2001-10-26T00:00,8.8,27,0,1.96,105,5,49,180
2001-10-26T01:00,7.2,30,0,2.47,148,34,0,95
2001-10-26T02:00,5.9,35,0,2.06,194,37,0,55
2001-10-26T03:00,4.3,42,0,1.53,212,6,0,35
2001-10-26T04:00,2.7,52,0,1.7,220,4,0,25
2001-10-26T05:00,1.2,62,0,1.41,225,2,0,20
2001-10-26T06:00,0.4,68,0,1.36,234,0,0,15
2001-10-26T07:00,-0.1,73,0,1.22,235,0,0,15
2001-10-26T08:00,0,70,0,1.22,235,0,0,15
2001-10-26T09:00,-0.1,70,0,1.22,235,5,0,15
2001-10-26T10:00,-0.1,69,0,1.39,249,2,0,25
2001-10-26T11:00,0.2,67,0,0.73,286,0,0,15
2001-10-26T12:00,0.4,63,0,0.32,162,3,0,20
2001-10-26T13:00,0.3,61,0,1.41,188,0,0,25
2001-10-26T14:00,-0.5,66,0,1.32,189,0,10,35
2001-10-26T15:00,3.6,55,0,1.26,162,0,121,105
2001-10-26T16:00,7.3,37,0,1.64,128,0,287,350
2001-10-26T17:00,9.8,30,0,2.16,124,0,432,580
2001-10-26T18:00,12,26,0,2.55,132,0,533,830
2001-10-26T19:00,13.4,24,0,2.48,133,0,578,1090
2001-10-26T20:00,14.8,22,0,2.56,129,0,561,1265
2001-10-26T21:00,15.6,21,0,2.66,124,0,485,1240
2001-10-26T22:00,15.5,21,0,3,120,7,356,930
2001-10-26T23:00,14.2,24,0,2.28,119,14,197,465
2001-10-27T00:00,11.8,30,0,2.15,118,26,46,170
2001-10-27T01:00,10,33,0,2.31,175,9,0,105
2001-10-27T02:00,7.4,41,0,2.25,201,1,0,80
2001-10-27T03:00,5.5,49,0,2.06,203,19,0,60
2001-10-27T04:00,3.5,59,0,2.33,205,49,0,50
2001-10-27T05:00,2.4,66,0,2.42,210,90,0,50
2001-10-27T06:00,2.1,66,0,2.47,212,94,0,50
2001-10-27T07:00,1.8,66,0,2.52,214,98,0,45
2001-10-27T08:00,1.7,65,0,2.52,214,95,0,45
2001-10-27T09:00,1.4,66,0,2.58,216,92,0,40
2001-10-27T10:00,1.2,65,0,2.86,216,80,0,40
2001-10-27T11:00,1.1,63,0,2.86,216,33,0,40
2001-10-27T12:00,1.1,60,0,2.98,220,3,0,40
2001-10-27T13:00,0.8,60,0,3.05,221,20,0,40
2001-10-27T14:00,1.2,58,0,3.11,222,60,9,40
2001-10-27T15:00,5.2,50,0,3.19,221,84,116,50
2001-10-27T16:00,12,35,0,2.28,218,86,262,90
2001-10-27T17:00,16.9,21,0,1.88,205,75,419,270
2001-10-27T18:00,19.5,15,0,2.01,207,74,510,1210
2001-10-27T19:00,20.7,13,0,1.92,231,78,545,1625
2001-10-27T20:00,21.5,13,0,1.53,238,55,542,2025
2001-10-27T21:00,21.8,13,0,1.17,239,54,444,2380
2001-10-27T22:00,21.6,13,0,0.86,126,50,335,2555
2001-10-27T23:00,19.5,22,0,1.4,90,37,188,80
2001-10-28T00:00,17.6,30,0,0.86,144,32,41,20
2001-10-28T01:00,14.7,29,0,1.7,208,29,0,25
2001-10-28T02:00,11.4,38,0,2.06,219,20,0,25
2001-10-28T03:00,8.7,48,0,2.78,218,13,0,25
2001-10-28T04:00,8.1,48,0,3,217,15,0,35
2001-10-28T05:00,7.7,48,0,3.14,217,9,0,35
2001-10-28T06:00,7.2,50,0,3.22,216,23,0,40
2001-10-28T07:00,6.4,53,0,3.36,217,60,0,40
2001-10-28T08:00,6.2,54,0,3.47,213,70,0,45
2001-10-28T09:00,6.2,53,0,3.61,214,72,0,55
2001-10-28T10:00,6.6,51,0,3.64,217,93,0,55
2001-10-28T11:00,7.2,49,0,3.4,223,99,0,50
2001-10-28T12:00,7.3,49,0,3.26,223,100,0,45
2001-10-28T13:00,7.3,50,0,3.26,220,100,0,45
2001-10-28T14:00,7.5,51,0,3.33,221,100,1,45
2001-10-28T15:00,9.4,47,0,3.41,220,100,12,60
2001-10-28T16:00,13.3,40,0,2.86,216,100,52,90
2001-10-28T17:00,17,33,0,2.25,201,100,79,375
2001-10-28T18:00,19.7,28,0,3,210,100,170,1610
2001-10-28T19:00,20.5,27,0,2.62,223,100,181,1890
2001-10-28T20:00,20.9,25,0,2.27,229,97,174,2060
2001-10-28T21:00,21.3,24,0,1.84,225,71,180,2135
2001-10-28T22:00,21.4,23,0,2.19,204,28,288,1725
2001-10-28T23:00,20.7,26,0,1.26,198,27,151,220
2001-10-29T00:00,19.5,31,0,1.71,201,19,36,30
2001-10-29T01:00,16.6,36,0,1.56,220,8,0,20
2001-10-29T02:00,14,41,0,1.35,228,32,0,20
2001-10-29T03:00,10.5,54,0,1.77,227,55,0,20
2001-10-29T04:00,8.9,61,0,1.91,227,28,0,20
2001-10-29T05:00,7.8,67,0,1.98,229,72,0,20
2001-10-29T06:00,7.1,71,0,2.2,231,67,0,25
2001-10-29T07:00,6.3,71,0,2.42,232,60,0,30
2001-10-29T08:00,6,72,0,2.3,236,57,0,25
2001-10-29T09:00,5.8,73,0,2.1,267,80,0,25
2001-10-29T10:00,5.4,75,0,1.61,277,84,0,35
2001-10-29T11:00,5.2,76,0,1.22,305,81,0,65
2001-10-29T12:00,4.7,78,0,0.81,300,82,0,40
2001-10-29T13:00,3.6,83,0,0.81,263,81,0,15
2001-10-29T14:00,3.8,83,0,0.86,234,96,4,15
2001-10-29T15:00,7.1,73,0,1.06,221,100,51,45
2001-10-29T16:00,11.8,52,0,0.51,191,96,165,180
2001-10-29T17:00,14.5,43,0,0.3,90,96,254,360
2001-10-29T18:00,16.3,38,0,1.22,81,98,287,510
2001-10-29T19:00,17.5,34,0,2,90,99,232,685
2001-10-29T20:00,18.4,32,0,2.5,92,97,253,875
2001-10-29T21:00,18.9,31,0,2.7,90,96,231,950
2001-10-29T22:00,18.8,31,0,3.06,79,89,196,690
2001-10-29T23:00,17.6,35,0,2.28,67,74,146,545
2001-10-30T00:00,15.1,43,0,1.66,33,77,37,100
2001-10-30T01:00,12.7,51,0,1.34,27,95,0,55
2001-10-30T02:00,11,57,0,0.82,346,97,0,50
2001-10-30T03:00,9.5,62,0,1.6,274,98,0,50
2001-10-30T04:00,7.9,68,0,1.21,246,99,0,30
2001-10-30T05:00,6.6,74,0,1.14,218,98,0,25
2001-10-30T06:00,5.2,79,0,1.72,216,99,0,30
2001-10-30T07:00,4.9,81,0,2.06,219,99,0,40
2001-10-30T08:00,4.6,79,0,2.19,223,100,0,40
2001-10-30T09:00,4.9,75,0,2.26,225,100,0,40
2001-10-30T10:00,5,72,0,2.33,223,100,0,35
2001-10-30T11:00,5.2,70,0,2.55,222,99,0,40
2001-10-30T12:00,5.7,67,0,2.69,222,100,0,40
2001-10-30T13:00,6,65,0,2.91,221,100,0,40
2001-10-30T14:00,6.3,64,0,2.98,220,100,0,45
2001-10-30T15:00,7.9,59,0,2.92,218,100,2,50
2001-10-30T16:00,9.8,54,0,2.92,218,100,4,65
2001-10-30T17:00,12.9,46,0,2.72,216,100,11,80
2001-10-30T18:00,15.3,40,0,2.39,213,100,28,100
2001-10-30T19:00,17,34,0,2.12,199,100,45,305
2001-10-30T20:00,18.8,25,0,2.62,198,100,83,570
2001-10-30T21:00,20.8,19,0,3.16,198,98,236,990
2001-10-30T22:00,21.3,18,0,2.43,171,100,206,1035
2001-10-30T23:00,20.1,21,0,2.2,150,100,84,200
2001-10-31T00:00,17.6,25,0,2.84,170,100,13,75
2001-10-31T01:00,15,31,0,2.12,199,100,0,60
2001-10-31T02:00,12.3,38,0,2.44,215,100,0,45
2001-10-31T03:00,10.6,42,0,2.56,219,100,0,35
2001-10-31T04:00,10.2,42,0,2.86,216,100,0,40
2001-10-31T05:00,10.3,41,0,3.28,211,100,0,50
2001-10-31T06:00,10.1,41,0,3.67,209,99,0,60
2001-10-31T07:00,9.4,44,0,3.8,207,100,0,70
2001-10-31T08:00,9.4,43,0,3.72,204,100,0,80
2001-10-31T09:00,9.1,44,0,3.7,199,99,0,90
2001-10-31T10:00,8.8,45,0,3.18,208,94,0,75
2001-10-31T11:00,8.2,47,0,3.4,208,37,0,85
2001-10-31T12:00,7.7,49,0,3.58,210,1,0,95
2001-10-31T13:00,7.6,50,0,3.8,207,29,0,90
2001-10-31T14:00,8.2,51,0,3.81,210,8,3,85
2001-10-31T15:00,11.2,47,0,3.49,207,0,98,130
2001-10-31T16:00,15.6,36,0,3.4,208,7,263,1375
2001-10-31T17:00,17.5,32,0,5.54,231,12,405,1950
2001-10-31T18:00,18.7,28,0,5.99,244,10,495,2475
2001-10-31T19:00,19.3,24,0,6.74,255,37,471,2605
2001-10-31T20:00,19,22,0,6.84,255,9,422,2400
2001-10-31T21:00,18.6,21,0,6.18,256,3,424,2170
2001-10-31T22:00,17.8,24,0,5.61,259,16,300,1865
2001-10-31T23:00,16.4,27,0,4.34,262,43,162,1685
2001-11-01T00:00,14.2,32,0,3.1,268,21,34,1285
2001-11-01T01:00,12.3,36,0,2.4,268,0,0,910
2001-11-01T02:00,11.1,38,0,2.38,248,0,0,680
2001-11-01T03:00,9.2,43,0,2.62,220,0,0,495
2001-11-01T04:00,6.9,51,0,1.92,208,0,0,180
2001-11-01T05:00,5.7,54,0,1.3,176,0,0,30
2001-11-01T06:00,5,56,0,2.2,183,0,0,40
2001-11-01T07:00,4.5,57,0,2.6,196,0,0,55
2001-11-01T08:00,3.9,60,0,2.6,203,0,0,60
2001-11-01T09:00,3.2,64,0,2.64,209,0,0,60
2001-11-01T10:00,2.5,68,0,2.78,210,14,0,55
2001-11-01T11:00,2.2,70,0,3.05,212,28,0,60
2001-11-01T12:00,2,71,0,3.02,214,56,0,60
2001-11-01T13:00,1.7,73,0,2.91,221,79,0,55
2001-11-01T14:00,1.8,74,0,2.7,231,80,3,45
2001-11-01T15:00,5.3,63,0,2.33,239,73,85,60
2001-11-01T16:00,10,45,0,1,264,41,204,265
2001-11-01T17:00,11.4,40,0,1.17,329,31,248,1490
2001-11-01T18:00,13,35,0,1.49,312,78,380,2095
2001-11-01T19:00,14.4,26,0,0.99,315,42,247,2150
2001-11-01T20:00,15.8,22,0,1.49,318,54,475,2555
2001-11-01T21:00,16.4,20,0,1.97,336,61,319,2625
2001-11-01T22:00,16,21,0,2.61,32,25,230,1880
2001-11-01T23:00,14.7,24,0,2.88,34,46,133,645
2001-11-02T00:00,12.7,29,0,2.19,43,46,29,305
2001-11-02T01:00,10.8,35,0,2.19,66,37,0,275
2001-11-02T02:00,9,38,0,1.71,83,9,0,105
2001-11-02T03:00,7.3,43,0,0.22,117,2,0,15
2001-11-02T04:00,5.8,48,0,0.4,180,0,0,15
2001-11-02T05:00,4.3,54,0,0.63,162,0,0,15
2001-11-02T06:00,3.1,62,0,0.67,153,0,0,15
2001-11-02T07:00,4.6,56,0,0.81,187,0,0,20
2001-11-02T08:00,2.8,64,0,0.81,187,0,0,25
2001-11-02T09:00,1.4,72,0,0.95,198,0,0,25
2001-11-02T10:00,0.8,77,0,1.14,195,0,0,25
2001-11-02T11:00,0.5,79,0,1.34,207,0,0,25
2001-11-02T12:00,0.2,81,0,1.44,214,0,0,30
2001-11-02T13:00,0.1,81,0,1.56,220,0,0,30
2001-11-02T14:00,0.3,79,0,1.77,227,0,4,30
2001-11-02T15:00,4.6,64,0,1.44,236,0,96,40
2001-11-02T16:00,10.1,39,0,0.42,315,0,252,285
2001-11-02T17:00,12.3,32,0,0.64,51,0,392,630
2001-11-02T18:00,14.1,29,0,1.1,85,0,491,950
2001-11-02T19:00,15.1,27,0,1.7,90,0,534,1250
2001-11-02T20:00,16,25,0,2.2,90,0,518,1450
2001-11-02T21:00,16.5,24,0,2.6,90,0,444,1510
2001-11-02T22:00,16.4,25,0,2.71,94,0,320,1235
2001-11-02T23:00,15.3,27,0,2.35,78,0,165,630
2001-11-03T00:00,13,33,0,2.06,61,19,30,85
2001-11-03T01:00,10.9,40,0,1.27,45,76,0,50
2001-11-03T02:00,9.8,42,0,0.5,270,90,0,40
2001-11-03T03:00,7.5,50,0,1.3,247,94,0,35
2001-11-03T04:00,5.9,57,0,1.41,225,96,0,30
2001-11-03T05:00,4.4,64,0,1.17,211,98,0,25
2001-11-03T06:00,3.2,71,0,1.3,212,83,0,25
2001-11-03T07:00,2.5,75,0,1.44,214,97,0,25
2001-11-03T08:00,2,77,0,1.41,225,98,0,20
2001-11-03T09:00,1.7,79,0,1.35,228,94,0,20
2001-11-03T10:00,1.5,80,0,1.22,235,99,0,15
2001-11-03T11:00,1.5,79,0,1.21,246,96,0,15
2001-11-03T12:00,1.8,77,0,1.08,248,94,0,15
2001-11-03T13:00,1.7,77,0,0.94,238,90,0,15
2001-11-03T14:00,2.1,75,0,0.92,229,94,1,15
2001-11-03T15:00,5.1,69,0,1.2,228,94,45,20
2001-11-03T16:00,10.9,43,0,0.5,323,92,184,345
2001-11-03T17:00,13,34,0,1.7,28,94,323,765
2001-11-03T18:00,14.2,32,0,2.13,41,98,397,945
2001-11-03T19:00,14.5,30,0,2.41,48,97,459,1070
2001-11-03T20:00,14.8,29,0,2.44,55,95,402,1140
2001-11-03T21:00,14.6,30,0,2.15,62,92,219,1170
2001-11-03T22:00,14.3,30,0,2.1,65,80,211,1060
2001-11-03T23:00,13.4,32,0,1.97,66,59,98,565
2001-11-04T00:00,11.8,36,0,2,53,22,27,65
2001-11-04T01:00,10.7,38,0,0.89,27,4,0,20
2001-11-04T02:00,9.1,44,0,0.36,214,0,0,10
2001-11-04T03:00,5.8,56,0,1.06,221,0,0,20
2001-11-04T04:00,4.2,65,0,1,217,0,0,20
2001-11-04T05:00,3.2,71,0,1.8,214,0,0,20
2001-11-04T06:00,2.9,72,0,2.2,210,0,0,30
2001-11-04T07:00,2.3,75,0,2.46,207,0,0,40
2001-11-04T08:00,2.3,74,0,2.73,208,0,0,50
2001-11-04T09:00,2.3,75,0,2.83,212,0,0,55
2001-11-04T10:00,2,76,0,3.02,214,0,0,70
2001-11-04T11:00,1.6,77,0,2.92,218,0,0,60
2001-11-04T12:00,1.3,78,0,2.97,222,0,0,55
2001-11-04T13:00,1,79,0,2.9,224,0,0,45
2001-11-04T14:00,0.9,79,0,2.76,224,0,3,40
2001-11-04T15:00,4.4,66,0,2.62,223,0,93,45
2001-11-04T16:00,10.8,45,0,1.49,222,0,251,100
2001-11-04T17:00,14.6,32,0,0.89,207,0,393,340
2001-11-04T18:00,16.8,26,0,0.81,173,0,493,625
2001-11-04T19:00,19.1,20,0,0.92,139,0,539,975
2001-11-04T20:00,20,17,0,1.34,117,0,523,1400
2001-11-04T21:00,20.3,16,0,1.65,104,0,448,1540
2001-11-04T22:00,20,16,0,2.42,97,0,321,1485
2001-11-04T23:00,18.7,20,0,1.82,99,0,164,280
2001-11-05T00:00,16.1,25,0,2.5,127,0,28,105
2001-11-05T01:00,12.9,33,0,2.62,187,0,0,105
2001-11-05T02:00,10.8,40,0,2.73,208,0,0,95
2001-11-05T03:00,8.9,47,0,2.01,207,0,0,75
2001-11-05T04:00,6.5,56,0,2.25,212,0,0,55
2001-11-05T05:00,5.1,62,0,2.52,214,0,0,45
2001-11-05T06:00,4.4,64,0,2.72,216,0,0,45
2001-11-05T07:00,4.3,61,0,2.84,219,0,0,40
2001-11-05T08:00,3.9,60,0,2.77,221,0,0,40
2001-11-05T09:00,3.5,60,0,2.69,222,0,0,35
2001-11-05T10:00,3.1,60,0,2.62,223,0,0,30
2001-11-05T11:00,2.8,60,0,2.4,225,0,0,30
2001-11-05T12:00,2.5,61,0,2.4,225,2,0,25
2001-11-05T13:00,2.3,61,0,2.26,225,6,0,25
2001-11-05T14:00,2.3,61,0,2.33,223,7,3,25
2001-11-05T15:00,6.2,52,0,2.4,225,8,90,35
2001-11-05T16:00,12.6,37,0,1.77,227,21,246,70
2001-11-05T17:00,17,24,0,0.72,236,23,374,430
2001-11-05T18:00,19,19,0,0.14,45,48,474,1585
2001-11-05T19:00,19.7,17,0,0.78,50,53,503,2010
2001-11-05T20:00,20.1,16,0,1.13,45,65,490,2215
2001-11-05T21:00,20.1,16,0,1.84,49,75,392,2105
2001-11-05T22:00,19.6,16,0,2.11,85,55,257,1460
2001-11-05T23:00,18,19,0,1.58,72,25,112,235
2001-11-06T00:00,16.1,22,0,2.4,73,33,12,75
2001-11-06T01:00,15,24,0,1.22,125,45,0,25
2001-11-06T02:00,13.7,26,0,1.03,209,59,0,25
2001-11-06T03:00,9.9,35,0,1.42,219,54,0,30
2001-11-06T04:00,7.9,42,0,1.7,225,57,0,25
2001-11-06T05:00,6.2,50,0,1.77,227,5,0,20
2001-11-06T06:00,5.2,55,0,1.84,225,5,0,20
2001-11-06T07:00,4.5,62,0,1.91,227,19,0,20
2001-11-06T08:00,4,64,0,1.84,229,20,0,20
2001-11-06T09:00,3.7,66,0,1.84,229,33,0,20
2001-11-06T10:00,3.4,68,0,2.19,223,25,0,25
2001-11-06T11:00,2.9,71,0,1.84,225,1,0,20
2001-11-06T12:00,2.5,74,0,1.7,230,0,0,20
2001-11-06T13:00,2.2,75,0,1.56,230,1,0,15
2001-11-06T14:00,2.1,77,0,1.56,230,2,2,15
2001-11-06T15:00,6.1,65,0,1.56,230,2,79,20
2001-11-06T16:00,13,43,0,0.98,246,2,234,100
2001-11-06T17:00,16.4,28,0,0.28,45,0,368,685
2001-11-06T18:00,17.8,26,0,1.4,90,0,469,1135
2001-11-06T19:00,18.3,23,0,2.06,104,2,422,1780
2001-11-06T20:00,19,21,0,2.19,114,8,437,2165
2001-11-06T21:00,19.4,20,0,2.52,124,21,381,2200
2001-11-06T22:00,19.2,20,0,2.69,132,52,270,2500
2001-11-06T23:00,18,22,0,1.97,120,47,117,330
2001-11-07T00:00,15.9,25,0,2.78,128,1,20,125
2001-11-07T01:00,13.9,28,0,2.51,157,5,0,85
2001-11-07T02:00,11.8,32,0,2.55,191,18,0,85
2001-11-07T03:00,9.9,37,0,1.96,195,9,0,85
2001-11-07T04:00,8,44,0,2.42,204,0,0,75
2001-11-07T05:00,6.8,48,0,2.69,211,0,0,65
2001-11-07T06:00,6.1,51,0,2.88,214,0,0,60
2001-11-07T07:00,5.8,52,0,3,217,0,0,60
2001-11-07T08:00,5.4,55,0,3.05,221,0,0,55
2001-11-07T09:00,4.9,58,0,2.9,226,0,0,45
2001-11-07T10:00,4.4,62,0,2.91,229,0,0,45
2001-11-07T11:00,4,64,0,2.77,229,0,0,40
2001-11-07T12:00,3.7,67,0,2.62,230,0,0,35
2001-11-07T13:00,3.4,69,0,2.62,230,0,0,35
2001-11-07T14:00,3.4,70,0,2.69,228,0,2,40
2001-11-07T15:00,6.2,62,0,2.76,226,0,81,45
2001-11-07T16:00,12.4,43,0,1.84,221,3,233,110
2001-11-07T17:00,16.1,32,0,1.63,227,39,371,965
2001-11-07T18:00,17.7,28,0,1.33,257,76,451,1590
2001-11-07T19:00,18.3,27,0.2,0.85,291,89,441,2025
2001-11-07T20:00,18.9,25,0,0.54,338,88,402,2280
2001-11-07T21:00,18.7,26,0,0.71,8,96,261,2395
2001-11-07T22:00,18.1,27,0,2.02,327,93,111,695
2001-11-07T23:00,15.1,41,0.5,1.9,3,88,15,490
2001-11-08T00:00,11.8,61,0.5,4.63,33,100,4,745
2001-11-08T01:00,7.7,91,1.1,4.79,29,91,0,690
2001-11-08T02:00,5.9,98,1.7,3.07,19,96,0,605
2001-11-08T03:00,3.9,99,1.8,2.52,7,100,0,595
2001-11-08T04:00,2.2,100,1.5,3.04,9,97,0,580
2001-11-08T05:00,0.9,99,1.1,3.16,11,99,0,575
2001-11-08T06:00,0.1,97,0.8,3.26,11,97,0,650
2001-11-08T07:00,-0.8,95,0.5,3.2,2,96,0,670
2001-11-08T08:00,-0.8,93,0.4,2.75,350,100,0,585
2001-11-08T09:00,-0.7,90,0.3,2.85,342,97,0,470
2001-11-08T10:00,-0.5,89,0.3,1.34,333,99,0,325
2001-11-08T11:00,-0.3,87,0.6,0.92,319,100,0,305
2001-11-08T12:00,-0.3,84,0.4,0.86,324,100,0,310
2001-11-08T13:00,0.1,82,0.3,0.2,270,100,0,215
2001-11-08T14:00,0.7,81,0,0.78,230,99,0,180
2001-11-08T15:00,1.3,82,0,0.4,180,86,1,185
2001-11-08T16:00,2.5,72,0,0.32,72,75,45,340
2001-11-08T17:00,4.1,59,0,0.63,18,43,298,595
2001-11-08T18:00,5.5,51,0,1.21,24,38,392,820
2001-11-08T19:00,5.8,56,0,1.72,36,5,416,845
2001-11-08T20:00,6.7,51,0,1.64,38,7,385,845
2001-11-08T21:00,6.8,50,0,1.27,45,0,341,805
2001-11-08T22:00,6.7,49,0,0,270,0,243,540
2001-11-08T23:00,6.4,49,0,0.63,162,0,128,370
2001-11-09T00:00,5,54,0,1,174,0,20,20
2001-11-09T01:00,3.3,61,0,1.84,209,0,0,25
2001-11-09T02:00,1.3,69,0,1.86,216,0,0,25
2001-11-09T03:00,-0.2,74,0,1.64,218,0,0,25
2001-11-09T04:00,-1.2,76,0,1.7,220,0,0,25
2001-11-09T05:00,-1.9,76,0,1.84,221,0,0,25
2001-11-09T06:00,-2.3,76,0,1.91,223,0,0,25
2001-11-09T07:00,-3.2,75,0,1.91,223,0,0,25
2001-11-09T08:00,-3.4,73,0,2.05,223,0,0,25
2001-11-09T09:00,-3.6,71,0,2.19,223,0,0,30
2001-11-09T10:00,-3.7,68,0,2.56,219,0,0,35
2001-11-09T11:00,-3.8,66,0,2.7,219,0,0,35
2001-11-09T12:00,-3.9,64,0,2.62,220,0,0,35
2001-11-09T13:00,-4.1,62,0,2.7,219,0,0,35
2001-11-09T14:00,-4,59,0,2.78,218,0,2,35
2001-11-09T15:00,-1.1,50,0,2.92,218,0,87,35
2001-11-09T16:00,4.2,41,0,2.48,220,0,250,50
2001-11-09T17:00,9.3,31,0,1.56,220,0,398,80
2001-11-09T18:00,12.6,20,0,1,233,0,500,180
2001-11-09T19:00,14.1,15,0,0.51,281,0,543,330
2001-11-09T20:00,14.8,14,0,0.61,351,0,525,400
2001-11-09T21:00,14.8,14,0,1.12,10,0,447,375
2001-11-09T22:00,14,19,0,0.73,16,0,318,100
2001-11-09T23:00,12,26,0,0.72,236,0,157,15
2001-11-10T00:00,9.1,37,0,1.42,231,0,23,20
2001-11-10T01:00,5.2,39,0,1.35,228,0,0,20
2001-11-10T02:00,1.2,50,0,1.63,227,0,0,20
2001-11-10T03:00,-1.1,55,0,1.77,227,0,0,20
2001-11-10T04:00,-2.2,56,0,1.77,227,0,0,20
2001-11-10T05:00,-2.9,55,0,1.91,227,0,0,20
2001-11-10T06:00,-3.5,55,0,1.91,227,0,0,20
2001-11-10T07:00,-3.8,54,0,1.91,227,0,0,20
2001-11-10T08:00,-4,51,0,1.84,225,0,0,20
2001-11-10T09:00,-4.2,49,0,1.84,225,0,0,15
2001-11-10T10:00,-4.5,48,0,1.91,227,0,0,20
2001-11-10T11:00,-4.7,48,0,1.84,225,0,0,15
2001-11-10T12:00,-4.9,47,0,1.77,223,0,0,15
2001-11-10T13:00,-5,46,0,1.63,223,0,0,15
2001-11-10T14:00,-5,45,0,1.49,222,0,2,15
2001-11-10T15:00,-1.6,42,0,1.49,222,0,83,15
2001-11-10T16:00,5,38,0,1.42,219,0,245,25
2001-11-10T17:00,10.4,23,0,0.71,225,0,391,80
2001-11-10T18:00,12.6,14,0,0.45,153,0,493,295
2001-11-10T19:00,13.6,13,0,0.54,112,0,538,450
2001-11-10T20:00,14.1,13,0,0.71,98,0,521,505
2001-11-10T21:00,14.1,15,0,0.9,90,0,443,510
