Time(s),Total cars injected, Total cars arrived,Current cars in system, Exiting people,Total Sumo cars injected,Total Sumo cars arrived
1925,761,293,468,766,0,0
1926,762,293,469,766,0,0
1927,763,293,470,766,0,0
1928,763,294,469,768,0,0
1929,763,295,468,769,0,0
1930,765,296,469,773,0,0
1931,765,296,469,773,0,0
1932,765,297,468,777,0,0
1933,767,297,470,777,0,0
1934,769,297,471,777,0,0
1935,769,297,472,777,0,0
1936,770,298,472,780,0,0
1937,771,298,473,780,0,0
1938,772,299,473,784,0,0
1939,772,299,473,784,0,0
1940,772,299,473,784,0,0
1941,772,299,473,784,0,0
1942,772,299,473,784,0,0
1943,773,299,474,784,0,0
1944,773,299,474,784,0,0
1945,774,299,475,784,0,0
1946,774,299,475,784,0,0
1947,775,299,476,784,0,0
1948,775,299,476,784,0,0
1949,775,299,476,784,0,0
1950,777,299,478,784,0,0
1951,778,299,479,784,0,0
1952,778,299,479,784,0,0
1953,778,299,479,784,0,0
1954,779,299,480,784,0,0
1955,780,299,481,784,0,0
1956,780,299,481,784,0,0
1957,781,299,482,784,0,0
1958,781,299,482,784,0,0
1959,781,299,482,784,0,0
1960,781,299,482,784,0,0
1961,782,299,483,784,0,0
1962,782,299,483,784,0,0
1963,783,299,484,784,0,0
1964,784,299,485,784,0,0
1965,785,299,485,784,0,0
1966,785,299,485,784,0,0
1967,785,299,485,784,0,0
1968,785,299,486,784,0,0
1969,786,299,487,784,0,0
1970,786,299,487,784,0,0
1971,786,299,487,784,0,0
1972,787,300,487,785,0,0
1973,787,300,487,785,0,0
1974,787,300,487,785,0,0
1975,788,300,488,785,0,0
1976,790,300,490,785,0,0
1977,790,300,490,785,0,0
1978,790,300,490,785,0,0
1979,790,300,490,785,0,0
1980,792,300,492,785,0,0
1981,793,300,493,785,0,0
1982,796,300,495,785,0,0
1983,796,300,495,785,0,0
1984,796,300,495,785,0,0
1985,796,300,496,785,0,0
1986,798,300,498,785,0,0
1987,799,300,499,785,0,0
1988,799,300,499,785,0,0
1989,801,300,499,785,0,0
1990,802,300,500,785,0,0
1991,803,300,501,785,0,0
1992,803,300,502,785,0,0
1993,803,300,502,785,0,0
1994,803,300,502,785,0,0
1995,803,300,502,785,0,0
1996,803,300,503,785,0,0
1997,803,300,503,785,0,0
1998,804,300,504,785,0,0
1999,805,300,505,785,0,0
2000,805,300,505,785,0,0
2001,806,300,506,785,0,0
2002,806,300,506,785,0,0
2003,806,300,506,785,0,0
2004,807,300,507,785,0,0
2005,808,300,508,785,0,0
2006,808,300,508,785,0,0
2007,809,300,509,785,0,0
2008,809,300,509,785,0,0
2009,810,300,510,785,0,0
2010,811,300,511,785,0,0
2011,812,300,512,785,0,0
2012,812,300,512,785,0,0
2013,812,300,512,785,0,0
2014,813,300,513,785,0,0
2015,814,300,514,785,0,0
2016,816,300,516,785,0,0
2017,816,300,516,785,0,0
2018,816,300,516,785,0,0
2019,817,300,517,785,0,0
2020,818,300,518,785,0,0
2021,818,300,518,785,0,0
2022,818,300,518,785,0,0
2023,819,300,519,785,0,0
2024,819,300,519,785,0,0
2025,820,300,520,785,0,0
2026,821,300,521,785,0,0
2027,822,300,522,785,0,0
2028,822,300,522,785,0,0
2029,822,300,522,785,0,0
2030,822,300,522,785,0,0
2031,822,300,522,785,0,0
2032,823,300,523,785,0,0
2033,824,300,524,785,0,0
2034,824,302,522,788,0,0
2035,824,302,522,788,0,0
2036,824,302,522,788,0,0
2037,824,302,522,788,0,0
2038,825,302,523,788,0,0
2039,825,303,522,789,0,0
2040,825,303,522,789,0,0
2041,825,304,521,790,0,0
2042,826,305,521,791,0,0
2043,826,306,520,792,0,0
2044,827,306,520,792,0,0
2045,827,307,519,793,0,0
2046,828,307,521,793,0,0
2047,828,307,521,793,0,0
2048,828,307,521,793,0,0
2049,828,307,521,793,0,0
2050,828,308,520,795,0,0
2051,829,308,521,795,0,0
2052,829,308,521,795,0,0
2053,829,308,521,795,0,0
2054,830,308,522,795,0,0
2055,830,308,522,795,0,0
2056,830,308,522,795,0,0
2057,830,308,522,795,0,0
2058,830,308,522,795,0,0
2059,830,308,522,795,0,0
2060,830,308,522,795,0,0
2061,830,308,522,795,0,0
2062,830,308,522,795,0,0
2063,830,308,522,795,0,0
2064,830,308,522,795,0,0
2065,830,308,522,795,0,0
2066,830,308,522,795,0,0
2067,830,308,522,795,0,0
2068,831,308,522,795,0,0
2069,831,308,523,795,0,0
2070,831,308,523,795,0,0
2071,831,308,523,795,0,0
2072,831,308,523,795,0,0
2073,831,308,523,795,0,0
2074,831,308,523,795,0,0
2075,831,308,523,795,0,0
2076,831,308,523,795,0,0
2077,831,308,523,795,0,0
2078,831,310,521,802,0,0
2079,831,311,520,804,0,0
2080,832,311,521,804,0,0
2081,832,312,520,805,0,0
2082,832,313,519,810,0,0
2083,832,313,519,810,0,0
2084,832,315,517,816,0,0
2085,832,315,517,816,0,0
2086,832,317,515,821,0,0
2087,832,317,515,821,0,0
2088,833,320,513,828,0,0
2089,833,322,511,832,0,0
2090,833,322,511,832,0,0
2091,833,324,509,836,0,0
2092,833,324,509,836,0,0
2093,833,326,507,839,0,0
2094,834,327,507,840,0,0
2095,834,327,507,840,0,0
2096,834,328,506,843,0,0
2097,834,329,505,844,0,0
2098,834,330,504,845,0,0
2099,834,330,504,845,0,0
2100,834,331,503,850,0,0
2101,834,332,502,854,0,0
2102,834,333,501,858,0,0
2103,834,334,500,859,0,0
2104,834,337,497,866,0,0
2105,834,337,497,866,0,0
2106,834,339,495,870,0,0
2107,834,341,493,874,0,0
2108,834,341,493,874,0,0
2109,834,342,492,876,0,0
2110,834,342,492,876,0,0
2111,834,342,492,876,0,0
2112,834,342,492,876,0,0
2113,834,342,492,876,0,0
2114,834,342,492,876,0,0
2115,834,342,492,876,0,0
2116,834,342,492,876,0,0
2117,834,342,492,876,0,0
2118,834,342,492,876,0,0
2119,834,342,492,876,0,0
2120,834,342,492,876,0,0
2121,834,342,492,876,0,0
2122,835,342,493,876,0,0
2123,835,342,493,876,0,0
2124,835,342,493,876,0,0
2125,835,342,493,876,0,0
2126,835,342,493,876,0,0
2127,835,342,493,876,0,0
2128,835,342,493,876,0,0
2129,836,342,494,876,0,0
2130,836,342,494,876,0,0
2131,836,342,494,876,0,0
2132,837,342,495,876,0,0
2133,837,342,495,876,0,0
2134,837,342,495,876,0,0
2135,837,342,495,876,0,0
2136,837,342,495,876,0,0
2137,837,342,495,876,0,0
2138,837,342,495,876,0,0
2139,837,342,495,876,0,0
2140,837,342,495,876,0,0
2141,837,343,494,879,0,0
2142,837,344,493,880,0,0
2143,837,345,492,884,0,0
2144,837,346,491,887,0,0
2145,837,348,489,892,0,0
2146,837,349,488,893,0,0
2147,837,350,487,894,0,0
2148,837,351,486,897,0,0
2149,837,351,486,897,0,0
2150,837,352,485,899,0,0
2151,837,353,484,901,0,0
2152,837,354,483,904,0,0
2153,837,354,483,904,0,0
2154,837,356,481,912,0,0
2155,837,357,480,915,0,0
2156,837,358,479,916,0,0
2157,837,359,478,917,0,0
2158,837,359,478,917,0,0
2159,837,359,478,917,0,0
2160,837,359,478,917,0,0
2161,837,359,478,917,0,0
2162,837,359,478,917,0,0
2163,837,359,478,917,0,0
2164,837,359,478,917,0,0
2165,837,359,478,917,0,0
2166,837,359,478,917,0,0
2167,837,359,478,917,0,0
2168,837,359,478,917,0,0
2169,837,359,478,917,0,0
2170,837,359,478,917,0,0
2171,837,359,478,917,0,0
2172,837,359,478,917,0,0
2173,837,359,478,917,0,0
2174,837,359,478,917,0,0
2175,837,359,478,917,0,0
2176,837,359,478,917,0,0
2177,837,359,478,917,0,0
2178,837,359,478,917,0,0
2179,837,359,478,917,0,0
2180,837,359,478,917,0,0
2181,837,359,478,917,0,0
2182,837,359,478,917,0,0
2183,838,359,479,917,0,0
2184,838,359,479,917,0,0
2185,838,359,479,917,0,0
2186,838,359,479,917,0,0
2187,838,359,479,917,0,0
2188,838,359,479,917,0,0
2189,838,360,478,918,0,0
2190,838,360,478,918,0,0
2191,838,361,477,920,0,0
2192,838,361,477,920,0,0
2193,838,362,476,924,0,0
2194,839,363,476,929,0,0
2195,839,364,475,931,0,0
2196,839,364,475,931,0,0
2197,839,366,473,934,0,0
2198,839,368,471,939,0,0
2199,839,368,471,939,0,0
2200,839,370,469,944,0,0
2201,839,371,468,948,0,0
2202,839,372,467,952,0,0
2203,839,373,466,957,0,0
2204,839,373,466,957,0,0
2205,839,374,465,959,0,0
2206,839,374,465,959,0,0
2207,839,374,465,959,0,0
2208,839,374,465,959,0,0
2209,839,374,465,959,0,0
2210,839,374,465,959,0,0
2211,839,374,465,959,0,0
2212,839,374,465,959,0,0
2213,839,374,465,959,0,0
2214,839,374,465,959,0,0
2215,839,374,465,959,0,0
2216,839,374,465,959,0,0
2217,839,374,465,959,0,0
2218,839,374,465,959,0,0
2219,839,374,465,959,0,0
2220,839,374,465,959,0,0
2221,839,374,465,959,0,0
2222,839,374,465,959,0,0
2223,839,374,465,959,0,0
2224,839,374,465,959,0,0
2225,839,374,465,959,0,0
2226,839,374,465,959,0,0
2227,839,374,465,959,0,0
2228,839,374,465,959,0,0
2229,839,374,465,959,0,0
2230,839,374,465,959,0,0
2231,839,374,465,959,0,0
2232,839,374,465,959,0,0
2233,839,374,465,959,0,0
2234,839,374,465,959,0,0
2235,839,374,465,959,0,0
2236,839,374,465,959,0,0
2237,839,375,464,961,0,0
2238,839,375,464,961,0,0
2239,839,376,463,963,0,0
2240,839,377,462,966,0,0
2241,839,378,461,967,0,0
2242,839,378,461,967,0,0
2243,840,379,461,969,0,0
2244,841,380,461,970,0,0
2245,841,381,460,975,0,0
2246,841,382,459,979,0,0
2247,841,384,457,985,0,0
2248,841,385,456,988,0,0
2249,841,386,455,992,0,0
2250,842,387,455,996,0,0
2251,842,388,454,997,0,0
2252,842,389,453,998,0,0
2253,843,389,454,998,0,0
2254,843,389,454,998,0,0
2255,844,389,455,998,0,0
2256,844,389,455,998,0,0
2257,844,389,455,998,0,0
2258,844,389,455,998,0,0
2259,844,389,455,998,0,0
2260,844,389,455,998,0,0
2261,844,389,455,998,0,0
2262,844,389,455,998,0,0
2263,844,389,455,998,0,0
2264,844,389,455,998,0,0
2265,844,389,455,998,0,0
2266,844,389,455,998,0,0
2267,844,389,455,998,0,0
2268,844,389,455,998,0,0
2269,844,389,455,998,0,0
2270,844,389,455,998,0,0
2271,844,389,455,998,0,0
2272,844,389,455,998,0,0
2273,844,389,455,998,0,0
2274,844,389,455,998,0,0
2275,844,389,455,998,0,0
2276,844,389,455,998,0,0
2277,844,389,455,998,0,0
2278,844,389,455,998,0,0
2279,844,389,455,998,0,0
2280,844,389,455,998,0,0
2281,844,389,455,998,0,0
2282,844,389,455,998,0,0
2283,844,390,454,1000,0,0
2284,844,391,453,1003,0,0
2285,844,391,453,1003,0,0
2286,844,392,452,1006,0,0
2287,844,392,452,1006,0,0
2288,844,393,451,1007,0,0
2289,844,393,451,1007,0,0
2290,844,393,451,1007,0,0
2291,844,394,450,1009,0,0
2292,844,395,449,1012,0,0
2293,844,396,448,1013,0,0
2294,844,398,446,1021,0,0
2295,844,399,445,1026,0,0
2296,844,400,444,1028,0,0
2297,844,401,443,1032,0,0
2298,844,402,442,1036,0,0
2299,844,402,442,1036,0,0
2300,844,403,441,1037,0,0
2301,844,403,441,1037,0,0
2302,844,406,438,1046,0,0
2303,844,407,437,1050,0,0
2304,844,407,437,1050,0,0
2305,844,408,436,1051,0,0
2306,844,410,434,1056,0,0
2307,844,410,434,1056,0,0
2308,844,411,433,1060,0,0
2309,844,411,433,1060,0,0
2310,844,411,433,1060,0,0
2311,844,411,433,1060,0,0
2312,844,411,433,1060,0,0
2313,844,411,433,1060,0,0
2314,844,411,433,1060,0,0
2315,844,411,433,1060,0,0
2316,844,411,433,1060,0,0
2317,844,411,433,1060,0,0
2318,845,411,434,1060,0,0
2319,845,411,434,1060,0,0
2320,845,411,434,1060,0,0
2321,845,411,434,1060,0,0
2322,845,411,434,1060,0,0
2323,845,411,434,1060,0,0
2324,845,411,434,1060,0,0
2325,845,411,434,1060,0,0
2326,845,411,434,1060,0,0
2327,845,411,434,1060,0,0
2328,846,411,435,1060,0,0
2329,846,411,435,1060,0,0
2330,846,411,435,1060,0,0
2331,847,411,436,1060,0,0
2332,847,411,436,1060,0,0
2333,847,411,436,1060,0,0
2334,847,411,436,1060,0,0
2335,847,411,436,1060,0,0
2336,847,411,436,1060,0,0
2337,847,411,436,1060,0,0
2338,847,411,436,1060,0,0
2339,847,411,436,1060,0,0
2340,848,411,437,1060,0,0
2341,848,412,436,1062,0,0
2342,848,414,434,1064,0,0
2343,849,414,435,1064,0,0
2344,849,414,435,1064,0,0
2345,849,414,435,1064,0,0
2346,849,415,434,1065,0,0
2347,849,415,434,1065,0,0
2348,849,415,434,1065,0,0
2349,849,415,434,1065,0,0
2350,849,415,434,1065,0,0
2351,849,415,434,1065,0,0
2352,849,415,434,1065,0,0
2353,849,415,434,1065,0,0
2354,849,415,434,1065,0,0
2355,849,415,434,1065,0,0
2356,849,415,434,1065,0,0
2357,849,415,434,1065,0,0
2358,849,415,434,1065,0,0
2359,849,415,434,1065,0,0
2360,849,415,434,1065,0,0
2361,849,415,434,1065,0,0
2362,849,415,434,1065,0,0
2363,849,415,434,1065,0,0
2364,850,415,435,1065,0,0
2365,850,415,435,1065,0,0
2366,850,415,435,1065,0,0
2367,850,415,435,1065,0,0
2368,850,415,435,1065,0,0
2369,850,415,435,1065,0,0
2370,850,415,435,1065,0,0
2371,851,415,436,1065,0,0
2372,851,415,436,1065,0,0
2373,851,415,436,1065,0,0
2374,851,415,436,1065,0,0
2375,851,415,436,1065,0,0
2376,851,415,436,1065,0,0
2377,852,416,436,1068,0,0
2378,852,416,436,1068,0,0
2379,852,417,435,1072,0,0
2380,852,418,434,1075,0,0
2381,852,419,433,1076,0,0
2382,852,419,433,1076,0,0
2383,852,420,432,1080,0,0
2384,852,420,432,1080,0,0
2385,852,420,432,1080,0,0
2386,852,420,432,1080,0,0
2387,852,420,432,1080,0,0
2388,852,420,432,1080,0,0
2389,852,420,432,1080,0,0
2390,852,420,432,1080,0,0
2391,852,420,432,1080,0,0
2392,852,420,432,1080,0,0
2393,852,420,432,1080,0,0
2394,852,420,432,1080,0,0
2395,852,420,432,1080,0,0
2396,852,420,432,1080,0,0
2397,852,420,432,1080,0,0
2398,852,420,432,1080,0,0
2399,852,420,432,1080,0,0
2400,852,420,432,1080,0,0
2401,852,420,432,1080,0,0
2402,852,420,432,1080,0,0
2403,853,420,433,1080,0,0
2404,853,420,433,1080,0,0
2405,853,420,433,1080,0,0
2406,853,420,433,1080,0,0
2407,853,420,433,1080,0,0
2408,853,420,433,1080,0,0
2409,853,420,433,1080,0,0
2410,853,420,433,1080,0,0
2411,853,420,433,1080,0,0
2412,853,420,433,1080,0,0
2413,853,420,433,1080,0,0
2414,853,420,433,1080,0,0
2415,853,422,431,1089,0,0
2416,853,423,430,1094,0,0
2417,854,423,431,1094,0,0
2418,854,424,430,1098,0,0
2419,854,425,429,1102,0,0
2420,854,425,429,1102,0,0
2421,854,425,429,1102,0,0
2422,854,426,428,1107,0,0
2423,854,426,428,1107,0,0
2424,854,427,427,1108,0,0
2425,854,428,426,1112,0,0
2426,854,429,425,1113,0,0
2427,854,430,424,1115,0,0
2428,854,431,423,1117,0,0
2429,854,433,421,1123,0,0
2430,854,435,419,1128,0,0
2431,854,435,419,1128,0,0
2432,854,437,417,1134,0,0
2433,854,438,416,1135,0,0
2434,854,439,415,1137,0,0
2435,854,440,414,1140,0,0
2436,854,441,413,1144,0,0
2437,854,443,411,1149,0,0
2438,854,443,411,1149,0,0
2439,854,443,411,1149,0,0
2440,854,443,411,1149,0,0
2441,855,443,412,1149,0,0
2442,855,444,411,1151,0,0
2443,855,444,411,1151,0,0
2444,855,444,411,1151,0,0
2445,855,445,410,1152,0,0
2446,855,446,409,1154,0,0
2447,855,446,409,1154,0,0
2448,855,446,409,1154,0,0
2449,855,446,409,1154,0,0
2450,855,446,409,1154,0,0
2451,855,446,409,1154,0,0
2452,855,446,409,1154,0,0
2453,855,446,409,1154,0,0
2454,855,446,409,1154,0,0
2455,855,446,409,1154,0,0
2456,855,446,409,1154,0,0
2457,855,446,409,1154,0,0
2458,855,446,409,1154,0,0
2459,855,446,409,1154,0,0
2460,855,446,409,1154,0,0
2461,855,446,409,1154,0,0
2462,855,446,409,1154,0,0
2463,855,446,409,1154,0,0
2464,855,446,409,1154,0,0
2465,855,446,409,1154,0,0
2466,855,446,409,1154,0,0
2467,855,446,409,1154,0,0
2468,855,446,409,1154,0,0
2469,855,446,409,1154,0,0
2470,855,446,409,1154,0,0
2471,855,446,409,1154,0,0
2472,855,446,409,1154,0,0
2473,855,446,409,1154,0,0
2474,855,448,407,1159,0,0
2475,855,448,407,1159,0,0
2476,855,449,406,1160,0,0
2477,855,451,404,1167,0,0
2478,855,452,403,1169,0,0
2479,855,453,402,1170,0,0
2480,855,454,401,1175,0,0
2481,855,455,400,1177,0,0
2482,855,455,400,1177,0,0
2483,855,456,399,1178,0,0
2484,855,456,399,1178,0,0
2485,855,457,398,1179,0,0
2486,855,458,397,1184,0,0
2487,855,460,395,1187,0,0
2488,855,460,395,1187,0,0
2489,855,460,395,1187,0,0
2490,855,460,395,1187,0,0
2491,855,460,395,1187,0,0
2492,855,460,395,1187,0,0
2493,855,460,395,1187,0,0
2494,855,460,395,1187,0,0
2495,855,460,395,1187,0,0
2496,855,460,395,1187,0,0
2497,855,460,395,1187,0,0
2498,855,460,395,1187,0,0
2499,855,460,395,1187,0,0
2500,855,460,395,1187,0,0
2501,855,460,395,1187,0,0
2502,855,460,395,1187,0,0
2503,855,461,394,1188,0,0
2504,855,461,394,1188,0,0
2505,855,461,394,1188,0,0
2506,855,461,394,1188,0,0
2507,855,461,394,1188,0,0
2508,855,461,394,1188,0,0
2509,855,461,394,1188,0,0
2510,855,461,394,1188,0,0
2511,855,461,394,1188,0,0
2512,855,461,394,1188,0,0
2513,855,461,394,1188,0,0
2514,855,461,394,1188,0,0
2515,855,461,394,1188,0,0
2516,855,461,394,1188,0,0
2517,855,461,394,1188,0,0
2518,855,461,394,1188,0,0
2519,855,461,394,1188,0,0
2520,855,462,393,1189,0,0
2521,855,462,393,1189,0,0
2522,855,462,393,1189,0,0
2523,855,464,391,1196,0,0
2524,855,464,391,1196,0,0
2525,855,465,390,1199,0,0
2526,855,466,389,1200,0,0
2527,855,467,388,1204,0,0
2528,855,469,386,1208,0,0
2529,855,471,384,1213,0,0
2530,855,472,383,1217,0,0
2531,855,472,383,1217,0,0
2532,855,474,381,1223,0,0
2533,856,476,380,1227,0,0
2534,856,476,380,1227,0,0
2535,856,478,378,1230,0,0
2536,857,479,378,1231,0,0
2537,857,480,377,1232,0,0
2538,857,481,376,1234,0,0
2539,857,481,376,1234,0,0
2540,857,482,375,1238,0,0
2541,858,482,376,1238,0,0
2542,858,482,376,1238,0,0
2543,858,484,374,1245,0,0
2544,858,484,374,1245,0,0
2545,858,486,372,1250,0,0
2546,858,488,370,1254,0,0
2547,858,488,370,1254,0,0
2548,858,488,370,1254,0,0
2549,858,489,369,1255,0,0
2550,858,489,369,1255,0,0
2551,858,489,369,1255,0,0
2552,858,489,369,1255,0,0
2553,858,489,369,1255,0,0
2554,858,489,369,1255,0,0
2555,858,489,369,1255,0,0
2556,858,489,369,1255,0,0
2557,858,489,369,1255,0,0
2558,858,489,369,1255,0,0
2559,858,489,369,1255,0,0
2560,858,489,369,1255,0,0
2561,858,489,369,1255,0,0
2562,858,489,369,1255,0,0
2563,858,489,369,1255,0,0
2564,858,489,369,1255,0,0
2565,858,489,369,1255,0,0
2566,858,489,369,1255,0,0
2567,858,489,369,1255,0,0
2568,858,489,369,1255,0,0
2569,858,489,369,1255,0,0
2570,858,489,369,1255,0,0
2571,858,489,369,1255,0,0
2572,858,489,369,1255,0,0
2573,858,489,369,1255,0,0
2574,858,489,369,1255,0,0
2575,858,489,369,1255,0,0
2576,858,489,369,1255,0,0
2577,858,489,369,1255,0,0
2578,858,489,369,1255,0,0
2579,858,489,369,1255,0,0
2580,858,489,369,1255,0,0
2581,858,489,369,1255,0,0
2582,858,489,369,1255,0,0
2583,858,490,368,1257,0,0
2584,858,490,368,1257,0,0
2585,858,491,367,1261,0,0
2586,858,491,367,1261,0,0
2587,858,492,366,1263,0,0
2588,858,492,366,1263,0,0
2589,858,494,364,1267,0,0
2590,858,494,364,1267,0,0
2591,858,495,363,1271,0,0
2592,858,496,362,1273,0,0
2593,858,497,361,1277,0,0
2594,858,497,361,1277,0,0
2595,858,498,360,1278,0,0
2596,858,499,359,1282,0,0
2597,858,500,358,1286,0,0
2598,858,502,356,1289,0,0
2599,858,503,355,1292,0,0
2600,858,503,355,1292,0,0
2601,858,503,355,1292,0,0
2602,858,503,355,1292,0,0
2603,858,503,355,1292,0,0
2604,858,504,354,1296,0,0
2605,858,504,354,1296,0,0
2606,858,504,354,1296,0,0
2607,858,504,354,1296,0,0
2608,858,504,354,1296,0,0
2609,858,504,354,1296,0,0
2610,858,504,354,1296,0,0
2611,858,504,354,1296,0,0
2612,858,504,354,1296,0,0
2613,858,504,354,1296,0,0
2614,858,504,354,1296,0,0
2615,858,504,354,1296,0,0
2616,858,504,354,1296,0,0
2617,858,504,354,1296,0,0
2618,858,504,354,1296,0,0
2619,858,504,354,1296,0,0
2620,858,504,354,1296,0,0
2621,858,504,354,1296,0,0
2622,858,504,354,1296,0,0
2623,858,504,354,1296,0,0
2624,858,504,354,1296,0,0
2625,858,504,354,1296,0,0
2626,858,504,354,1296,0,0
2627,858,504,354,1296,0,0
2628,858,504,354,1296,0,0
2629,858,504,354,1296,0,0
2630,858,504,354,1296,0,0
2631,858,505,353,1299,0,0
2632,858,505,353,1299,0,0
2633,858,506,352,1301,0,0
2634,858,506,352,1301,0,0
2635,858,506,352,1301,0,0
2636,858,506,352,1301,0,0
2637,858,508,350,1306,0,0
2638,858,510,348,1314,0,0
2639,858,510,348,1314,0,0
2640,858,510,348,1314,0,0
2641,859,510,349,1314,0,0
2642,859,510,349,1314,0,0
2643,859,510,349,1314,0,0
2644,859,510,349,1314,0,0
2645,859,510,349,1314,0,0
2646,860,510,350,1314,0,0
2647,860,510,350,1314,0,0
2648,860,510,350,1314,0,0
2649,860,510,350,1314,0,0
2650,860,510,350,1314,0,0
2651,860,510,350,1314,0,0
2652,860,510,350,1314,0,0
2653,860,510,350,1314,0,0
2654,860,510,350,1314,0,0
2655,860,510,350,1314,0,0
2656,860,510,350,1314,0,0
2657,860,510,350,1314,0,0
2658,860,510,350,1314,0,0
2659,860,510,350,1314,0,0
2660,860,510,350,1314,0,0
2661,860,510,350,1314,0,0
2662,860,510,350,1314,0,0
2663,860,510,350,1314,0,0
2664,860,510,350,1314,0,0
2665,860,510,350,1314,0,0
2666,860,510,350,1314,0,0
2667,860,510,350,1314,0,0
2668,860,511,349,1317,0,0
2669,860,511,349,1317,0,0
2670,861,512,349,1318,0,0
2671,861,513,348,1320,0,0
2672,862,513,349,1320,0,0
2673,862,514,348,1321,0,0
2674,862,515,347,1322,0,0
2675,862,516,346,1324,0,0
2676,862,516,346,1324,0,0
2677,862,517,345,1327,0,0
2678,862,517,345,1327,0,0
2679,862,517,345,1327,0,0
2680,862,518,344,1329,0,0
2681,862,519,343,1330,0,0
2682,862,521,341,1338,0,0
2683,862,521,341,1338,0,0
2684,862,522,340,1343,0,0
2685,862,523,339,1346,0,0
2686,862,523,339,1346,0,0
2687,862,524,338,1348,0,0
2688,862,525,337,1352,0,0
2689,862,525,337,1352,0,0
2690,862,526,336,1357,0,0
2691,862,528,334,1361,0,0
2692,862,528,334,1361,0,0
2693,862,529,333,1363,0,0
2694,862,530,332,1365,0,0
2695,862,531,331,1369,0,0
2696,862,532,330,1370,0,0
2697,862,533,329,1372,0,0
2698,862,533,329,1372,0,0
2699,862,534,328,1374,0,0
2700,862,534,328,1374,0,0
2701,862,534,328,1374,0,0
2702,862,534,328,1374,0,0
2703,862,534,328,1374,0,0
2704,862,534,328,1374,0,0
2705,862,534,328,1374,0,0
2706,862,534,328,1374,0,0
2707,862,534,328,1374,0,0
2708,862,534,328,1374,0,0
2709,862,534,328,1374,0,0
2710,862,534,328,1374,0,0
2711,862,534,328,1374,0,0
2712,862,534,328,1374,0,0
2713,862,534,328,1374,0,0
2714,862,534,328,1374,0,0
2715,862,534,328,1374,0,0
2716,862,534,328,1374,0,0
2717,862,534,328,1374,0,0
2718,862,534,328,1374,0,0
2719,862,534,328,1374,0,0
2720,862,534,328,1374,0,0
2721,862,534,328,1374,0,0
2722,862,534,328,1374,0,0
2723,862,534,328,1374,0,0
2724,862,534,328,1374,0,0
2725,862,534,328,1374,0,0
2726,862,534,328,1374,0,0
2727,862,534,328,1374,0,0
2728,862,534,328,1374,0,0
2729,862,534,328,1374,0,0
2730,862,535,327,1376,0,0
2731,863,535,328,1376,0,0
2732,863,536,327,1378,0,0
2733,863,537,326,1379,0,0
2734,863,537,326,1379,0,0
2735,863,539,324,1381,0,0
2736,863,540,323,1382,0,0
2737,863,541,322,1384,0,0
2738,863,542,321,1387,0,0
2739,863,542,321,1387,0,0
2740,863,544,319,1390,0,0
2741,863,544,319,1390,0,0
2742,863,546,317,1394,0,0
2743,863,547,316,1398,0,0
2744,863,547,316,1398,0,0
2745,863,547,316,1398,0,0
2746,863,548,315,1401,0,0
2747,863,548,315,1401,0,0
2748,863,548,315,1401,0,0
2749,863,548,315,1401,0,0
2750,863,549,314,1403,0,0
2751,863,549,314,1403,0,0
2752,863,549,314,1403,0,0
2753,864,549,315,1403,0,0
2754,864,549,315,1403,0,0
2755,864,549,315,1403,0,0
2756,864,549,315,1403,0,0
2757,864,549,315,1403,0,0
2758,864,549,315,1403,0,0
2759,864,549,315,1403,0,0
2760,864,549,315,1403,0,0
2761,864,549,315,1403,0,0
2762,864,549,315,1403,0,0
2763,864,549,315,1403,0,0
2764,864,549,315,1403,0,0
2765,864,549,315,1403,0,0
2766,864,549,315,1403,0,0
2767,864,549,315,1403,0,0
2768,864,549,315,1403,0,0
2769,864,549,315,1403,0,0
2770,864,549,315,1403,0,0
2771,864,549,315,1403,0,0
2772,865,549,316,1403,0,0
2773,865,549,316,1403,0,0
2774,865,549,316,1403,0,0
2775,865,549,316,1403,0,0
2776,865,549,316,1403,0,0
2777,865,549,316,1403,0,0
2778,865,549,316,1403,0,0
2779,865,549,316,1403,0,0
2780,865,549,316,1403,0,0
2781,865,549,316,1403,0,0
2782,865,551,314,1406,0,0
2783,865,551,314,1406,0,0
2784,865,552,313,1410,0,0
2785,865,552,313,1410,0,0
2786,865,552,313,1410,0,0
2787,865,554,311,1412,0,0
2788,865,554,311,1412,0,0
2789,865,556,309,1417,0,0
2790,865,558,307,1421,0,0
2791,865,558,307,1421,0,0
2792,866,560,306,1427,0,0
2793,866,561,305,1429,0,0
2794,866,562,304,1432,0,0
2795,866,562,304,1432,0,0
2796,866,564,302,1439,0,0
2797,866,566,300,1442,0,0
2798,866,566,300,1442,0,0
2799,866,566,300,1442,0,0
2800,866,566,300,1442,0,0
2801,866,566,300,1442,0,0
2802,866,566,300,1442,0,0
2803,866,566,300,1442,0,0
2804,866,566,300,1442,0,0
2805,867,566,301,1442,0,0
2806,867,566,301,1442,0,0
2807,867,566,301,1442,0,0
2808,867,566,301,1442,0,0
2809,867,566,301,1442,0,0
2810,867,566,301,1442,0,0
2811,867,566,301,1442,0,0
2812,868,566,302,1442,0,0
2813,868,566,302,1442,0,0
2814,868,566,302,1442,0,0
2815,868,566,302,1442,0,0
2816,868,566,302,1442,0,0
2817,868,566,302,1442,0,0
